nohup: ignoring input
OpenBLAS WARNING - could not determine the L2 cache size on this system, assuming 256k
2026-05-13 08:44:51,838 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,839 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:51,838 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:51,839 - master_brain - INFO - Analysis complete for HD: HOLD (0%)
2026-05-13 08:44:51,839 - master_brain - INFO - Analysis complete for UNH: HOLD (50%)
2026-05-13 08:44:51,839 - master_brain - INFO - Analyzing PEP on 1h timeframe
2026-05-13 08:44:51,839 - master_brain - INFO - Analyzing CSCO on 1h timeframe
2026-05-13 08:44:51,838 - master_brain - INFO - Analysis complete for DIS: HOLD (0%)
2026-05-13 08:44:51,838 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:51,840 - master_brain - INFO - Analyzing KO on 1h timeframe
2026-05-13 08:44:51,840 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:51,840 - master_brain - INFO - Analysis complete for BAC: HOLD (0%)
2026-05-13 08:44:51,840 - master_brain - INFO - Analyzing INTC on 1h timeframe
2026-05-13 08:44:53,459 - utils.data_fetcher - INFO - Fetching data for ADBE (ADBE) on 1h timeframe
2026-05-13 08:44:53,498 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,498 - utils.data_fetcher - INFO - Successfully fetched 36 candles for ADBE
2026-05-13 08:44:53,719 - utils.data_fetcher - INFO - Fetching data for KO (KO) on 1h timeframe
2026-05-13 08:44:53,720 - utils.data_fetcher - INFO - Fetching data for CRM (CRM) on 1h timeframe
2026-05-13 08:44:53,720 - utils.data_fetcher - INFO - Fetching data for INTC (INTC) on 1h timeframe
2026-05-13 08:44:53,720 - utils.data_fetcher - INFO - Fetching data for PEP (PEP) on 1h timeframe
2026-05-13 08:44:53,720 - utils.data_fetcher - INFO - Fetching data for CSCO (CSCO) on 1h timeframe
2026-05-13 08:44:53,752 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,752 - utils.data_fetcher - INFO - Successfully fetched 36 candles for KO
2026-05-13 08:44:53,760 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,760 - utils.data_fetcher - INFO - Successfully fetched 36 candles for CRM
2026-05-13 08:44:53,762 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,764 - utils.data_fetcher - INFO - Successfully fetched 36 candles for INTC
2026-05-13 08:44:53,764 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,764 - utils.data_fetcher - INFO - Successfully fetched 36 candles for CSCO
2026-05-13 08:44:53,763 - utils.data_fetcher - WARNING - Data may be stale: last candle is 764.9 minutes old
2026-05-13 08:44:53,765 - utils.data_fetcher - INFO - Successfully fetched 36 candles for PEP
2026-05-13 08:44:55,499 - utils.data_fetcher - INFO - Fetching data for ADBE (ADBE) on 4h timeframe
2026-05-13 08:44:55,537 - utils.data_fetcher - INFO - Successfully fetched 45 candles for ADBE
2026-05-13 08:44:55,564 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:55,564 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:55,564 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:55,564 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:55,564 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:55,564 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:55,564 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:55,564 - master_brain - INFO - Analysis complete for ADBE: HOLD (0%)
2026-05-13 08:44:55,564 - master_brain - INFO - Analyzing AMD on 1h timeframe
2026-05-13 08:44:55,753 - utils.data_fetcher - INFO - Fetching data for KO (KO) on 4h timeframe
2026-05-13 08:44:55,760 - utils.data_fetcher - INFO - Fetching data for CRM (CRM) on 4h timeframe
2026-05-13 08:44:55,765 - utils.data_fetcher - INFO - Fetching data for CSCO (CSCO) on 4h timeframe
2026-05-13 08:44:55,766 - utils.data_fetcher - INFO - Fetching data for PEP (PEP) on 4h timeframe
2026-05-13 08:44:55,767 - utils.data_fetcher - INFO - Fetching data for INTC (INTC) on 4h timeframe
2026-05-13 08:44:55,798 - utils.data_fetcher - INFO - Successfully fetched 45 candles for KO
2026-05-13 08:44:55,801 - utils.data_fetcher - INFO - Successfully fetched 45 candles for PEP
2026-05-13 08:44:55,818 - utils.data_fetcher - INFO - Successfully fetched 45 candles for CRM
2026-05-13 08:44:55,841 - utils.data_fetcher - INFO - Successfully fetched 45 candles for CSCO
2026-05-13 08:44:55,842 - utils.data_fetcher - INFO - Successfully fetched 45 candles for INTC
2026-05-13 08:44:56,024 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:56,040 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:56,042 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:56,060 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:56,059 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:56,060 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent3: SELL (50%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:56,060 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:44:56,060 - master_brain - INFO - Analysis complete for CSCO: HOLD (50%)
2026-05-13 08:44:56,060 - master_brain - INFO - Analyzing ORCL on 1h timeframe
2026-05-13 08:44:56,042 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:56,061 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:56,061 - master_brain - INFO - agent3: BUY (50%)
2026-05-13 08:44:56,061 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:56,061 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:56,061 - master_brain - INFO - REASON FOR HOLD: Only 1 BUY votes. Need 3.
2026-05-13 08:44:56,061 - master_brain - INFO - Analysis complete for INTC: HOLD (50%)
2026-05-13 08:44:56,061 - master_brain - INFO - Analyzing IBM on 1h timeframe
2026-05-13 08:44:56,043 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:56,062 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:56,062 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:56,062 - master_brain - INFO - Analysis complete for CRM: HOLD (0%)
2026-05-13 08:44:56,062 - master_brain - INFO - Analyzing QCOM on 1h timeframe
2026-05-13 08:44:56,060 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:56,062 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:56,062 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:56,063 - master_brain - INFO - Analysis complete for KO: HOLD (0%)
2026-05-13 08:44:56,060 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:56,063 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:56,063 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:56,063 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:56,063 - master_brain - INFO - Analysis complete for PEP: HOLD (0%)
2026-05-13 08:44:56,063 - master_brain - INFO - Analyzing BA on 1h timeframe
2026-05-13 08:44:57,538 - utils.data_fetcher - INFO - Fetching data for AMD (AMD) on 1h timeframe
2026-05-13 08:44:57,574 - utils.data_fetcher - WARNING - Data may be stale: last candle is 765.0 minutes old
2026-05-13 08:44:57,574 - utils.data_fetcher - INFO - Successfully fetched 36 candles for AMD
2026-05-13 08:44:57,877 - utils.data_fetcher - INFO - Fetching data for BA (BA) on 1h timeframe
2026-05-13 08:44:57,878 - utils.data_fetcher - INFO - Fetching data for ORCL (ORCL) on 1h timeframe
2026-05-13 08:44:57,879 - utils.data_fetcher - INFO - Fetching data for IBM (IBM) on 1h timeframe
2026-05-13 08:44:57,880 - utils.data_fetcher - INFO - Fetching data for QCOM (QCOM) on 1h timeframe
2026-05-13 08:44:57,923 - utils.data_fetcher - WARNING - Data may be stale: last candle is 765.0 minutes old
2026-05-13 08:44:57,925 - utils.data_fetcher - INFO - Successfully fetched 36 candles for ORCL
2026-05-13 08:44:57,925 - utils.data_fetcher - WARNING - Data may be stale: last candle is 765.0 minutes old
2026-05-13 08:44:57,926 - utils.data_fetcher - INFO - Successfully fetched 36 candles for QCOM
2026-05-13 08:44:57,929 - utils.data_fetcher - WARNING - Data may be stale: last candle is 765.0 minutes old
2026-05-13 08:44:57,930 - utils.data_fetcher - WARNING - Data may be stale: last candle is 765.0 minutes old
2026-05-13 08:44:57,930 - utils.data_fetcher - INFO - Successfully fetched 36 candles for BA
2026-05-13 08:44:57,931 - utils.data_fetcher - INFO - Successfully fetched 36 candles for IBM
2026-05-13 08:44:59,575 - utils.data_fetcher - INFO - Fetching data for AMD (AMD) on 4h timeframe
2026-05-13 08:44:59,611 - utils.data_fetcher - INFO - Successfully fetched 45 candles for AMD
2026-05-13 08:44:59,643 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:44:59,643 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:44:59,643 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:44:59,643 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:44:59,643 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:44:59,643 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:44:59,643 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:44:59,643 - master_brain - INFO - Analysis complete for AMD: HOLD (0%)
2026-05-13 08:44:59,926 - utils.data_fetcher - INFO - Fetching data for ORCL (ORCL) on 4h timeframe
2026-05-13 08:44:59,928 - utils.data_fetcher - INFO - Fetching data for QCOM (QCOM) on 4h timeframe
2026-05-13 08:44:59,931 - utils.data_fetcher - INFO - Fetching data for BA (BA) on 4h timeframe
2026-05-13 08:44:59,933 - utils.data_fetcher - INFO - Fetching data for IBM (IBM) on 4h timeframe
2026-05-13 08:44:59,964 - utils.data_fetcher - INFO - Successfully fetched 45 candles for ORCL
2026-05-13 08:44:59,966 - utils.data_fetcher - INFO - Successfully fetched 45 candles for QCOM
2026-05-13 08:44:59,985 - utils.data_fetcher - INFO - Successfully fetched 45 candles for IBM
2026-05-13 08:44:59,997 - utils.data_fetcher - INFO - Successfully fetched 45 candles for BA
2026-05-13 08:45:00,101 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:45:00,135 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:45:00,135 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:45:00,135 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:45:00,136 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:45:00,136 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:45:00,136 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:45:00,136 - master_brain - INFO - Analysis complete for ORCL: HOLD (0%)
2026-05-13 08:45:00,161 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:45:00,162 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:45:00,163 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:45:00,163 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:45:00,164 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:45:00,164 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:45:00,164 - master_brain - INFO - agent3: HOLD (20%)
2026-05-13 08:45:00,165 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:45:00,164 - master_brain - INFO - agent3: SELL (50%)
2026-05-13 08:45:00,176 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:45:00,165 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:45:00,164 - master_brain - INFO - --- SIGNAL DEBUGGER ---
2026-05-13 08:45:00,176 - master_brain - INFO - agent1: HOLD (0%)
2026-05-13 08:45:00,176 - master_brain - INFO - REASON FOR HOLD: Only 0 SELL votes. Need 3.
2026-05-13 08:45:00,176 - master_brain - INFO - agent2: HOLD (25%)
2026-05-13 08:45:00,177 - master_brain - INFO - agent3: SELL (45%)
2026-05-13 08:45:00,177 - master_brain - INFO - Analysis complete for QCOM: HOLD (0%)
2026-05-13 08:45:00,176 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:45:00,177 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:45:00,177 - master_brain - INFO - agent4: HOLD (0%)
2026-05-13 08:45:00,178 - master_brain - INFO - Analysis complete for IBM: HOLD (50%)
2026-05-13 08:45:00,178 - master_brain - INFO - agent5: N/A (90%)
2026-05-13 08:45:00,178 - master_brain - INFO - REASON FOR HOLD: Only 1 SELL votes. Need 3.
2026-05-13 08:45:00,178 - master_brain - INFO - Analysis complete for BA: HOLD (45%)
2026-05-13 08:45:00,179 - MarketScanner - INFO - ⏳ Progress: 20/108 | Found 0 signals so far
2026-05-13 08:45:00,179 - MarketScanner - INFO - ⏳ Progress: 40/108 | Found 0 signals so far
2026-05-13 08:45:00,179 - MarketScanner - INFO - ⏳ Progress: 60/108 | Found 0 signals so far
2026-05-13 08:45:00,179 - MarketScanner - INFO - ⏳ Progress: 80/108 | Found 0 signals so far
2026-05-13 08:45:00,179 - MarketScanner - INFO - ⏳ Progress: 100/108 | Found 0 signals so far
2026-05-13 08:45:00,179 - MarketScanner - INFO - ============================================================
2026-05-13 08:45:00,179 - MarketScanner - INFO - ✅ SCAN COMPLETE in 70.64s
2026-05-13 08:45:00,179 - MarketScanner - INFO - 📈 BUY signals: 0 | 📉 SELL signals: 0
2026-05-13 08:45:00,179 - MarketScanner - INFO - 🎯 Success rate: 100.0% (108/108)
2026-05-13 08:45:00,179 - MarketScanner - INFO - ============================================================
2026-05-13 08:45:00,180 - MarketScanner - INFO - ✅ Cache saved: 0 trades found
